player-name,WK,role,format,matches,innings,not-outs,Runs scored,Highest Score,Average,BF,Strike-rate,100s,50s,4s,6s,Catches,Stumpings,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10w
David Warner,0,bat,fc,117,212,10,9790,335*,48.46,13462,72.72,32,39,1184,76,86,0,117,34,595,455,6,2/45,2/45,75.83,4.58,99.10,0,0,0
David Warner,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
David Warner,0,bat,t20,304,303,38,10017,135*,37.79,7114,140.80,8,82,973,379,146,0,304,2,7,15,0,-,-,-,12.85,-,0,0,0
David Warner,0,bat,list-a,177,175,8,7409,197,44.36,7626,97.15,24,29,768,143,75,0,177,8,144,158,4,1/11,1/11,39.50,6.58,36.00,0,0,0
Mohammad Nabi,0,all,test,3,6,0,33,24,5.50,68,48.52,0,0,4,1,2,0,3,5,546,254,8,3/36,4/95,31.75,2.79,68.20,0,0,0
Mohammad Nabi,0,all,t20i,81,75,11,1396,89,21.81,958,145.72,0,4,87,83,45,0,81,80,1618,1944,72,4/10,4/10,27.00,7.20,22.40,3,0,0
Mohammad Nabi,0,all,odi,127,114,12,2817,116,27.61,3313,85.02,1,15,177,89,56,0,127,123,6099,4372,132,4/30,4/30,33.12,4.30,46.20,3,0,0
Mohammad Nabi,0,all,fc,35,57,4,1284,117,24.22,2483,51.71,2,5,136,41,20,0,35,57,4848,2178,94,6/33,8/85,23.17,2.69,51.50,4,3,0
Mohammad Nabi,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mohammad Nabi,0,all,t20,288,244,48,4521,89,23.06,3176,142.34,0,14,310,238,132,0,288,283,5661,6584,277,5/15,5/15,23.76,6.97,20.40,7,1,0
Mohammad Nabi,0,all,list-a,162,147,15,3821,146,28.94,4343,87.98,3,18,246,130,72,0,162,158,7900,5612,180,5/12,5/12,31.17,4.26,43.80,4,1,0
Mitchell Marsh,0,all,test,32,55,5,1260,181,25.20,2486,50.68,2,3,160,17,16,0,32,54,2853,1623,42,5/46,7/86,38.64,3.41,67.90,1,1,0
Mitchell Marsh,0,all,t20i,20,20,5,325,45,21.66,280,116.07,0,0,17,15,7,0,20,10,120,159,7,2/6,2/6,22.71,7.95,17.10,0,0,0
Mitchell Marsh,0,all,odi,60,56,9,1615,102*,34.36,1787,90.37,1,12,134,38,28,0,60,57,1949,1803,49,5/33,5/33,36.79,5.55,39.70,1,1,0
Mitchell Marsh,0,all,fc,103,178,14,5256,211,32.04,9478,55.45,11,21,739,66,54,0,103,140,8717,4923,161,6/84,9/156,30.57,3.38,54.10,7,2,0
Mitchell Marsh,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mitchell Marsh,0,all,t20,113,105,29,2334,93*,30.71,1839,126.91,0,12,146,105,45,0,113,74,1044,1459,53,4/6,4/6,27.52,8.38,19.60,2,0,0
Mitchell Marsh,0,all,list-a,118,111,22,3312,124,37.21,3633,91.16,3,23,276,83,58,0,118,94,3395,3052,97,5/33,5/33,31.46,5.39,35.00,3,2,0
Kane Williamson,0,bat,test,83,144,13,7115,251,54.31,13649,52.12,24,32,782,17,72,0,83,65,2133,1195,30,4/44,4/44,39.83,3.36,71.10,1,0,0
Kane Williamson,0,bat,t20i,67,65,8,1805,95,31.66,1443,125.08,0,13,182,41,32,0,67,12,118,164,6,2/16,2/16,27.33,8.33,19.60,0,0,0
Kane Williamson,0,bat,odi,151,144,14,6173,148,47.48,7551,81.75,13,39,563,49,60,0,151,65,1467,1310,37,4/22,4/22,35.40,5.35,39.60,1,0,0
Kane Williamson,0,bat,fc,151,257,20,11926,284*,50.32,22765,52.38,34,59,1395,37,136,0,151,140,6606,3709,86,5/75,5/59,43.12,3.36,76.80,1,1,0
Kane Williamson,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kane Williamson,0,bat,t20,206,197,31,5291,101*,31.87,4214,125.55,1,38,491,134,83,0,206,54,770,909,30,3/33,3/33,30.30,7.08,25.60,0,0,0
Kane Williamson,0,bat,list-a,212,201,22,8294,148,46.33,10194,81.36,17,51,729,70,87,0,212,99,2756,2383,67,5/51,5/51,35.56,5.18,41.10,1,1,0
Wriddhiman Saha,1,bat,test,38,52,9,1251,117,29.09,2761,45.30,3,5,120,12,92,11,38,-,-,-,-,-,-,-,-,-,-,-,-
Wriddhiman Saha,1,bat,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Wriddhiman Saha,1,bat,odi,9,5,2,41,16,13.66,56,73.21,0,0,5,0,17,1,9,-,-,-,-,-,-,-,-,-,-,-,-
Wriddhiman Saha,1,bat,fc,120,182,32,6321,203*,42.14,13136,48.11,13,37,777,52,313,36,120,-,-,-,-,-,-,-,-,-,-,-,-
Wriddhiman Saha,1,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Wriddhiman Saha,1,bat,t20,197,170,33,3454,129,25.21,2606,132.54,2,18,318,118,105,30,197,-,-,-,-,-,-,-,-,-,-,-,-
Wriddhiman Saha,1,bat,list-a,102,90,25,2762,116,42.49,,,2,19,,,125,15,102,-,-,-,-,-,-,-,-,-,-,-,-
Manish Pandey,0,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Manish Pandey,0,bat,t20i,39,33,17,709,79*,44.31,562,126.15,0,3,49,19,9,0,39,-,-,-,-,-,-,-,-,-,-,-,-
Manish Pandey,0,bat,odi,26,21,7,492,104*,35.14,535,91.96,1,2,41,4,7,0,26,-,-,-,-,-,-,-,-,-,-,-,-
Manish Pandey,0,bat,fc,91,142,17,6389,238,51.11,9742,65.58,19,29,747,101,125,0,91,34,571,244,5,2/45,2/45,48.80,2.56,114.20,0,0,0
Manish Pandey,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Manish Pandey,0,bat,t20,262,239,55,5944,129*,32.30,4764,124.76,3,32,494,183,129,2,262,10,168,212,10,4/27,4/27,21.20,7.57,16.80,2,0,0
Manish Pandey,0,bat,list-a,163,153,34,5411,142*,45.47,5772,93.74,10,33,427,129,89,0,163,19,422,376,8,3/25,3/25,47.00,5.34,52.70,0,0,0
Kedar Jadhav,0,all,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kedar Jadhav,0,all,t20i,9,6,0,122,58,20.33,99,123.23,0,1,12,3,1,0,9,-,-,-,-,-,-,-,-,-,-,-,-
Kedar Jadhav,0,all,odi,73,52,19,1389,120,42.09,1367,101.60,2,6,141,24,33,0,73,42,1187,1020,27,3/23,3/23,37.77,5.15,43.90,0,0,0
Kedar Jadhav,0,all,fc,78,124,11,5166,327,45.71,7452,69.32,14,20,701,64,58,0,78,16,233,167,1,1/23,1/23,167.00,4.30,233.00,0,0,0
Kedar Jadhav,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kedar Jadhav,0,all,t20,147,129,32,2343,84*,24.15,1817,128.94,0,12,209,80,52,7,147,4,60,88,4,2/23,2/23,22.00,8.80,15.00,0,0,0
Kedar Jadhav,0,all,list-a,178,152,36,5299,141,45.68,5109,103.71,10,31,528,112,81,0,178,57,1488,1321,33,3/23,3/23,40.03,5.32,45.00,0,0,0
Jonny Bairstow,1,bat,test,74,131,8,4197,167*,34.12,7655,54.82,6,21,491,27,186,13,74,-,-,-,-,-,-,-,-,-,-,-,-
Jonny Bairstow,1,bat,t20i,51,45,9,1050,86*,29.16,754,139.25,0,6,97,44,35,0,51,-,-,-,-,-,-,-,-,-,-,-,-
Jonny Bairstow,1,bat,odi,86,79,8,3426,141*,48.25,3274,104.64,11,14,382,87,40,2,86,-,-,-,-,-,-,-,-,-,-,-,-
Jonny Bairstow,1,bat,fc,187,310,34,11845,246,42.91,,,24,63,,,477,24,187,1,6,1,0,-,-,-,1.00,-,0,0,0
Jonny Bairstow,1,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jonny Bairstow,1,bat,t20,148,135,23,3341,114,29.83,2473,135.09,2,17,279,139,86,14,148,-,-,-,-,-,-,-,-,-,-,-,-
Jonny Bairstow,1,bat,list-a,154,141,14,5348,174,42.11,5158,103.68,14,24,540,146,91,8,154,-,-,-,-,-,-,-,-,-,-,-,-
Shreevats Goswami,1,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shreevats Goswami,1,bat,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shreevats Goswami,1,bat,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shreevats Goswami,1,bat,fc,55,89,6,2534,225*,30.53,5255,48.22,4,11,349,9,130,1,55,2,18,14,0,-,-,-,4.66,-,0,0,0
Shreevats Goswami,1,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shreevats Goswami,1,bat,t20,103,93,9,2289,86*,27.25,1956,117.02,0,13,255,38,51,10,103,-,-,-,-,-,-,-,-,-,-,-,-
Shreevats Goswami,1,bat,list-a,88,88,7,3139,149*,38.75,4278,73.37,6,16,349,25,70,9,88,-,-,-,-,-,-,-,-,-,-,-,-
Shahbaz Nadeem,0,bowl,test,2,3,1,1,1*,0.50,30,3.33,0,0,0,0,1,0,2,4,458,273,8,2/18,4/40,34.12,3.57,57.20,0,0,0
Shahbaz Nadeem,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shahbaz Nadeem,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shahbaz Nadeem,0,bowl,fc,118,158,6,2196,109,14.44,4372,50.22,1,7,,,48,0,118,,28548,12931,447,7/45,,28.92,2.71,63.80,27,19,5
Shahbaz Nadeem,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shahbaz Nadeem,0,bowl,t20,135,49,15,266,36*,7.82,303,87.78,0,0,18,6,26,0,135,133,2817,3207,111,3/16,3/16,28.89,6.83,25.30,0,0,0
Shahbaz Nadeem,0,bowl,list-a,114,79,20,896,53,15.18,1130,79.29,0,1,87,5,34,0,114,,6028,4302,156,8/10,8/10,27.57,4.28,38.60,4,4,0
Bhuvneshwar Kumar,0,bowl,test,21,29,4,552,63*,22.08,1225,45.06,0,3,77,1,8,0,21,37,3348,1644,63,6/82,8/96,26.09,2.94,53.10,3,4,0
Bhuvneshwar Kumar,0,bowl,t20i,48,10,6,23,9,5.75,29,79.31,0,0,0,0,7,0,48,48,1034,1203,45,5/24,5/24,26.73,6.98,22.90,0,1,0
Bhuvneshwar Kumar,0,bowl,odi,117,53,15,529,53*,13.92,708,74.71,0,1,44,8,28,0,117,116,5625,4703,138,5/42,5/42,34.07,5.01,40.70,4,1,0
Bhuvneshwar Kumar,0,bowl,fc,70,101,11,2433,128,27.03,5691,42.75,1,14,314,8,18,0,70,123,12393,5785,218,6/77,9/103,26.53,2.80,56.80,9,12,0
Bhuvneshwar Kumar,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Bhuvneshwar Kumar,0,bowl,t20,190,66,33,306,24*,9.27,321,95.32,0,0,23,6,41,0,190,190,4197,5024,196,5/19,5/19,25.63,7.18,21.40,2,2,0
Bhuvneshwar Kumar,0,bowl,list-a,162,88,31,1113,72,19.52,,,0,3,,,39,0,162,159,7814,6255,203,5/42,5/42,30.81,4.80,38.40,6,1,0
Siddarth Kaul,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Siddarth Kaul,0,bowl,t20i,3,-,-,-,-,-,-,-,-,-,-,-,0,0,3,3,58,84,4,2/35,2/35,21.00,8.68,14.50,0,0,0
Siddarth Kaul,0,bowl,odi,3,2,0,1,1,0.50,3,33.33,0,0,0,0,1,0,3,3,162,179,0,-,-,-,6.62,-,0,0,0
Siddarth Kaul,0,bowl,fc,63,78,14,684,50,10.68,1825,37.47,0,1,90,7,13,0,63,111,11937,5949,232,6/27,8/81,25.64,2.99,51.40,10,15,0
Siddarth Kaul,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Siddarth Kaul,0,bowl,t20,114,32,22,67,8*,6.70,78,85.89,0,0,4,0,19,0,114,114,2462,3119,133,4/14,4/14,23.45,7.60,18.50,5,0,0
Siddarth Kaul,0,bowl,list-a,95,44,16,223,33,7.96,385,57.92,0,0,15,2,27,0,95,95,4680,4072,169,6/39,6/39,24.09,5.22,27.60,9,6,0
Jason Holder,0,all,test,47,83,15,2253,202*,33.13,3834,58.76,3,10,268,36,44,0,47,81,7984,3372,123,6/42,11/103,27.41,2.53,64.90,3,8,1
Jason Holder,0,all,t20i,20,14,4,163,29*,16.30,136,119.85,0,0,11,8,10,0,20,20,445,606,16,2/23,2/23,37.87,8.17,27.80,0,0,0
Jason Holder,0,all,odi,118,94,21,1837,99*,25.16,1945,94.44,0,9,131,59,52,0,118,114,5497,5106,139,5/27,5/27,36.73,5.57,39.50,4,2,0
Jason Holder,0,all,fc,79,126,15,2992,202*,26.95,,,3,12,,,67,0,79,136,11951,5197,204,6/42,11/103,25.47,2.60,58.50,5,11,1
Jason Holder,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jason Holder,0,all,t20,130,97,25,1133,69,15.73,881,128.60,0,2,81,62,64,0,130,129,2673,3432,113,4/27,4/27,30.37,7.70,23.60,1,0,0
Jason Holder,0,all,list-a,176,141,28,2798,99*,24.76,,,0,14,,,71,0,176,168,7993,6960,229,5/27,5/27,30.39,5.22,34.90,7,2,0
Sandeep Sharma,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sandeep Sharma,0,bowl,t20i,2,1,1,1,1*,-,1,100.00,0,0,0,0,0,0,2,2,42,73,1,1/39,1/39,73.00,10.42,42.00,0,0,0
Sandeep Sharma,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sandeep Sharma,0,bowl,fc,44,60,9,559,51,10.96,1404,39.81,0,1,72,0,11,0,44,76,9093,4366,167,7/25,10/82,26.14,2.88,54.40,10,9,1
Sandeep Sharma,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sandeep Sharma,0,bowl,t20,143,37,29,101,13*,12.62,113,89.38,0,0,8,0,27,0,143,142,3123,3900,159,4/8,4/8,24.52,7.49,19.60,3,0,0
Sandeep Sharma,0,bowl,list-a,49,23,14,146,18*,16.22,202,72.27,0,0,12,1,17,0,49,49,2487,1943,80,7/19,7/19,24.28,4.68,31.00,1,3,0
Vijay Shankar,0,all,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Vijay Shankar,0,all,t20i,9,4,0,101,43,25.25,73,138.35,0,0,11,5,2,0,9,6,126,191,5,2/32,2/32,38.20,9.09,25.20,0,0,0
Vijay Shankar,0,all,odi,12,8,1,223,46,31.85,246,90.65,0,0,20,4,7,0,12,9,233,210,4,2/15,2/15,52.50,5.40,58.20,0,0,0
Vijay Shankar,0,all,fc,45,59,9,2242,111,44.84,4346,51.58,5,16,265,23,28,0,45,57,3269,1751,33,4/52,5/89,53.06,3.21,99.00,2,0,0
Vijay Shankar,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Vijay Shankar,0,all,t20,105,81,19,1515,69,24.43,1204,125.83,0,5,103,56,54,0,105,59,809,1104,33,3/12,3/12,33.45,8.18,24.50,0,0,0
Vijay Shankar,0,all,list-a,88,76,16,2286,129,38.10,2526,90.49,2,12,179,44,32,0,88,74,2262,1921,54,4/34,4/34,35.57,5.09,41.80,1,0,0
Jagadeesha Suchith,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jagadeesha Suchith,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jagadeesha Suchith,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jagadeesha Suchith,0,bowl,fc,17,26,8,284,41,15.77,880,32.27,0,0,24,4,10,0,17,30,2825,1409,51,6/60,9/109,27.62,2.99,55.30,3,3,0
Jagadeesha Suchith,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jagadeesha Suchith,0,bowl,t20,60,29,15,260,34*,18.57,212,122.64,0,0,21,9,26,0,60,59,1152,1413,51,3/2,3/2,27.70,7.35,22.50,0,0,0
Jagadeesha Suchith,0,bowl,list-a,22,16,4,232,46,19.33,277,83.75,0,0,22,3,4,0,22,21,991,725,27,5/34,5/34,26.85,4.38,36.70,1,1,0
Virat Singh,0,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Virat Singh,0,bat,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Virat Singh,0,bat,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Virat Singh,0,bat,fc,30,50,3,1394,140,29.65,3391,41.10,3,4,167,14,30,0,30,1,6,10,0,-,-,-,10.00,-,0,0,0
Virat Singh,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Virat Singh,0,bat,t20,64,63,13,1817,103*,36.34,1439,126.26,1,11,175,51,20,0,64,5,60,87,1,1/13,1/13,87.00,8.69,60.00,0,0,0
Virat Singh,0,bat,list-a,45,45,6,1437,100,36.84,1819,78.99,1,11,135,20,16,0,45,8,122,146,1,1/59,1/59,146.00,7.18,122.00,0,0,0
Basil Thampi,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Basil Thampi,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Basil Thampi,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Basil Thampi,0,bowl,fc,35,49,7,509,60,12.11,867,58.70,0,2,73,10,7,0,35,59,4110,2255,79,5/27,8/88,28.54,3.29,52.00,3,2,0
Basil Thampi,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Basil Thampi,0,bowl,t20,62,18,11,67,22,9.57,64,104.68,0,0,4,3,13,0,62,62,1302,1830,61,4/15,4/15,30.00,8.43,21.30,1,0,0
Basil Thampi,0,bowl,list-a,25,14,4,56,12*,5.60,85,65.88,0,0,3,1,3,0,25,24,1011,909,31,6/51,6/51,29.32,5.39,32.60,1,1,0
Rashid Khan,0,bowl,test,5,7,0,106,51,15.14,133,79.69,0,1,11,4,0,0,5,9,1534,760,34,7/137,11/104,22.35,2.97,45.10,1,4,2
Rashid Khan,0,bowl,t20i,51,26,13,179,33,13.76,139,128.77,0,0,11,11,20,0,51,51,1158,1200,95,5/3,5/3,12.63,6.21,12.10,3,2,0
Rashid Khan,0,bowl,odi,74,58,9,1008,60*,20.57,976,103.27,0,5,86,36,25,0,74,70,3732,2601,140,7/18,7/18,18.57,4.18,26.60,5,4,0
Rashid Khan,0,bowl,fc,9,11,1,231,52,23.10,300,77.00,0,2,29,4,0,0,9,17,2713,1287,69,8/74,12/122,18.65,2.84,39.30,2,8,3
Rashid Khan,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rashid Khan,0,bowl,t20,259,139,46,1095,56*,11.77,753,145.41,0,1,73,75,79,0,259,257,5965,6253,360,5/3,5/3,17.36,6.28,16.50,6,2,0
Rashid Khan,0,bowl,list-a,76,59,9,1029,60*,20.58,990,103.93,0,5,91,36,26,0,76,72,3839,2689,144,7/18,7/18,18.67,4.20,26.60,5,4,0
Khaleel Ahmed,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Khaleel Ahmed,0,bowl,t20i,14,1,1,1,1*,-,1,100.00,0,0,0,0,3,0,14,14,312,459,13,2/27,2/27,35.30,8.82,24.00,0,0,0
Khaleel Ahmed,0,bowl,odi,11,3,1,9,5,4.50,17,52.94,0,0,1,0,1,0,11,11,480,465,15,3/13,3/13,31.00,5.81,32.00,0,0,0
Khaleel Ahmed,0,bowl,fc,6,8,5,41,18*,13.66,90,45.55,0,0,6,1,1,0,6,10,1061,514,11,3/33,3/70,46.72,2.90,96.40,0,0,0
Khaleel Ahmed,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Khaleel Ahmed,0,bowl,t20,67,10,5,10,3*,2.00,27,37.03,0,0,0,0,13,0,67,67,1495,2027,86,5/18,5/18,23.56,8.13,17.30,1,1,0
Khaleel Ahmed,0,bowl,list-a,44,12,4,37,15,4.62,64,57.81,0,0,2,1,7,0,44,44,2028,1768,67,4/35,4/35,26.38,5.23,30.20,3,0,0
Mujeeb Ur Rahman,0,bowl,test,1,2,0,18,15,9.00,17,105.88,0,0,2,1,0,0,1,1,90,75,1,1/75,1/75,75.00,5.00,90.00,0,0,0
Mujeeb Ur Rahman,0,bowl,t20i,19,3,3,8,8*,-,8,100.00,0,0,1,0,4,0,19,19,432,443,25,4/15,4/15,17.72,6.15,17.20,1,0,0
Mujeeb Ur Rahman,0,bowl,odi,43,23,12,88,18*,8.00,99,88.88,0,0,10,2,6,0,43,42,2333,1543,70,5/50,5/50,22.04,3.96,33.30,2,1,0
Mujeeb Ur Rahman,0,bowl,fc,1,2,0,18,15,9.00,17,105.88,0,0,2,1,0,0,1,1,90,75,1,1/75,1/75,75.00,5.00,90.00,0,0,0
Mujeeb Ur Rahman,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mujeeb Ur Rahman,0,bowl,t20,137,39,22,162,27,9.52,159,101.88,0,0,13,5,30,0,137,137,3114,3482,149,5/15,5/15,23.36,6.70,20.80,3,1,0
Mujeeb Ur Rahman,0,bowl,list-a,50,25,14,92,18*,8.36,101,91.08,0,0,11,2,7,0,50,49,2717,1790,78,5/50,5/50,22.94,3.95,34.80,2,1,0
